onset	duration	trial_type	response_value	stim_file
2.768	38.904	video	n/a	task-alignvideo/ses-04_run-02_order-01_content-dogdance.mp4
46.24	n/a	rating_relevance	n/a	n/a
51.275	n/a	rating_happy	n/a	n/a
56.31	n/a	rating_sad	n/a	n/a
61.345	n/a	rating_afraid	n/a	n/a
66.381	n/a	rating_disgusted	n/a	n/a
71.433	n/a	rating_warm	n/a	n/a
76.468	n/a	rating_engaged	n/a	n/a
77.003	74.576	video	n/a	task-alignvideo/ses-04_run-02_order-02_content-littleboat.mp4
156.131	n/a	rating_relevance	n/a	n/a
161.166	n/a	rating_happy	n/a	n/a
166.185	n/a	rating_sad	n/a	n/a
171.22	n/a	rating_afraid	n/a	n/a
176.238	n/a	rating_disgusted	n/a	n/a
181.274	n/a	rating_warm	n/a	n/a
186.309	n/a	rating_engaged	n/a	n/a
186.842	138.885	video	n/a	task-alignvideo/ses-04_run-02_order-03_content-gangan.mp4
330.296	n/a	rating_relevance	n/a	n/a
335.314	n/a	rating_happy	n/a	n/a
340.349	n/a	rating_sad	n/a	n/a
345.368	n/a	rating_afraid	n/a	n/a
350.403	n/a	rating_disgusted	n/a	n/a
355.422	n/a	rating_warm	n/a	n/a
360.457	n/a	rating_engaged	n/a	n/a
360.992	27.052	video	n/a	task-alignvideo/ses-04_run-02_order-04_content-tornado.mp4
392.602	n/a	rating_relevance	n/a	n/a
397.638	n/a	rating_happy	n/a	n/a
402.673	n/a	rating_sad	n/a	n/a
407.708	n/a	rating_afraid	n/a	n/a
412.743	n/a	rating_disgusted	n/a	n/a
417.778	n/a	rating_warm	n/a	n/a
422.797	n/a	rating_engaged	n/a	n/a
