onset	duration	trial_type	response_value	stim_file
2.767	142.352	video	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
149.667	n/a	rating_relevance	n/a	n/a
153.885	3.699	rating_happy	12.5	n/a
157.27	2.067	rating_sad	1.88	n/a
161.855	1.633	rating_afraid	1.04	n/a
167.173	1.933	rating_disgusted	1.15	n/a
174.576	4.317	rating_warm	36.25	n/a
177.861	2.583	rating_engaged	47.71	n/a
180.31	339.079	video	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
522.806	3.378	rating_relevance	50.31	n/a
528.958	n/a	rating_happy	n/a	n/a
533.41	3.934	rating_sad	59.48	n/a
536.411	1.917	rating_afraid	0.52	n/a
541.146	1.639	rating_disgusted	1.04	n/a
547.332	2.803	rating_warm	62.81	n/a
554.068	n/a	rating_engaged	n/a	n/a
