onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
5.824	10.399	narrative_presentation	n/a	n/a	Supplication	hospital	Text	task-narratives/Narrative1Situation1.txt
16.223	2.623	rating_feeling	1085	606	Supplication	hospital	Text	n/a
17.073	1.773	feeling_mouse_trajectory	1085	606	Supplication	hospital	Text	n/a
20.27	1.838	rating_expectation	944	648	Supplication	hospital	Text	n/a
21.12	0.988	expectation_mouse_trajectory	944	648	Supplication	hospital	Text	n/a
26.365	14.409	narrative_presentation	n/a	n/a	Madness	hospital	Text	task-narratives/Narrative1Situation2.txt
40.774	2.302	rating_feeling	1085	606	Madness	hospital	Text	n/a
41.741	1.335	feeling_mouse_trajectory	1085	606	Madness	hospital	Text	n/a
44.791	2.118	rating_expectation	944	648	Madness	hospital	Text	n/a
45.208	1.701	expectation_mouse_trajectory	944	648	Madness	hospital	Text	n/a
49.857	20.781	narrative_presentation	n/a	n/a	Murderous adultury	hospital	Text	task-narratives/Narrative1Situation3.txt
70.638	1.903	rating_feeling	1085	606	Murderous adultury	hospital	Text	n/a
71.155	1.386	feeling_mouse_trajectory	1085	606	Murderous adultury	hospital	Text	n/a
74.67	0.518	rating_expectation	944	648	Murderous adultury	hospital	Text	n/a
n/a	n/a	expectation_mouse_trajectory	944	648	Murderous adultury	hospital	Text	n/a
81.736	18.427	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Text	task-narratives/Narrative1Situation4.txt
100.163	2.158	rating_feeling	1085	606	Recovery of a lost one	town	Text	n/a
100.746	1.575	feeling_mouse_trajectory	1085	606	Recovery of a lost one	town	Text	n/a
104.18	2.39	rating_expectation	944	648	Recovery of a lost one	town	Text	n/a
105.247	1.324	expectation_mouse_trajectory	944	648	Recovery of a lost one	town	Text	n/a
111.263	11.058	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative1Situation5.txt
122.321	1.601	rating_feeling	1085	606	Slaying of kin unrecognized	town	Text	n/a
122.855	1.068	feeling_mouse_trajectory	1085	606	Slaying of kin unrecognized	town	Text	n/a
126.355	1.384	rating_expectation	944	648	Slaying of kin unrecognized	town	Text	n/a
126.788	0.951	expectation_mouse_trajectory	944	648	Slaying of kin unrecognized	town	Text	n/a
131.421	25.134	narrative_presentation	n/a	n/a	An enemy loved	town	Text	task-narratives/Narrative1Situation6.txt
156.555	3.971	rating_feeling	1085	606	An enemy loved	town	Text	n/a
157.438	3.087	feeling_mouse_trajectory	1085	606	An enemy loved	town	Text	n/a
160.586	2.103	rating_expectation	944	648	An enemy loved	town	Text	n/a
161.336	1.353	expectation_mouse_trajectory	944	648	An enemy loved	town	Text	n/a
167.651	22.111	narrative_presentation	n/a	n/a	Fatal imprudence	prison	Text	task-narratives/Narrative1Situation7.txt
189.762	3.025	rating_feeling	1085	606	Fatal imprudence	prison	Text	n/a
190.579	2.209	feeling_mouse_trajectory	1085	606	Fatal imprudence	prison	Text	n/a
193.787	2.274	rating_expectation	944	648	Fatal imprudence	prison	Text	n/a
194.22	1.841	expectation_mouse_trajectory	944	648	Fatal imprudence	prison	Text	n/a
198.879	12.392	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative1Situation8.txt
211.271	2.368	rating_feeling	1085	606	Discovery of dishonour of loved one	prison	Text	n/a
212.054	1.585	feeling_mouse_trajectory	1085	606	Discovery of dishonour of loved one	prison	Text	n/a
215.288	2.551	rating_expectation	944	648	Discovery of dishonour of loved one	prison	Text	n/a
215.922	1.918	expectation_mouse_trajectory	944	648	Discovery of dishonour of loved one	prison	Text	n/a
227.357	29.482	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative1Situation9.txt
256.838	1.834	rating_feeling	1085	606	Abduction	prison	Text	n/a
257.255	1.418	feeling_mouse_trajectory	1085	606	Abduction	prison	Text	n/a
260.855	1.701	rating_expectation	944	648	Abduction	prison	Text	n/a
261.238	1.318	expectation_mouse_trajectory	944	648	Abduction	prison	Text	n/a
273.941	22.114	narrative_presentation	n/a	n/a	An enemy loved	forest	Text	task-narratives/Narrative2Situation1.txt
296.055	2.669	rating_feeling	1085	606	An enemy loved	forest	Text	n/a
297.671	1.052	feeling_mouse_trajectory	1085	606	An enemy loved	forest	Text	n/a
300.086	1.201	rating_expectation	944	648	An enemy loved	forest	Text	n/a
300.486	0.801	expectation_mouse_trajectory	944	648	An enemy loved	forest	Text	n/a
306.153	36.185	narrative_presentation	n/a	n/a	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
342.338	1.868	rating_feeling	1085	606	Enmity of kin	forest	Text	n/a
343.171	1.035	feeling_mouse_trajectory	1085	606	Enmity of kin	forest	Text	n/a
346.37	1.868	rating_expectation	944	648	Enmity of kin	forest	Text	n/a
346.754	1.484	expectation_mouse_trajectory	944	648	Enmity of kin	forest	Text	n/a
354.437	9.374	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	forest	Text	task-narratives/Narrative2Situation3.txt
363.811	3.702	rating_feeling	1085	606	Necessity of sacrificing loved ones	forest	Text	n/a
365.244	2.269	feeling_mouse_trajectory	1085	606	Necessity of sacrificing loved ones	forest	Text	n/a
