onset	duration	trial_type	response_value	stim_file
2.767	148.051	video	n/a	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
155.386	n/a	rating_relevance	n/a	n/a
160.421	n/a	rating_happy	n/a	n/a
165.439	n/a	rating_sad	n/a	n/a
170.458	n/a	rating_afraid	n/a	n/a
175.493	n/a	rating_disgusted	n/a	n/a
180.512	n/a	rating_warm	n/a	n/a
185.547	n/a	rating_engaged	n/a	n/a
186.086	86.599	video	n/a	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
277.231	n/a	rating_relevance	n/a	n/a
282.266	n/a	rating_happy	n/a	n/a
287.302	n/a	rating_sad	n/a	n/a
292.337	n/a	rating_afraid	n/a	n/a
297.355	n/a	rating_disgusted	n/a	n/a
302.391	n/a	rating_warm	n/a	n/a
307.426	n/a	rating_engaged	n/a	n/a
307.957	196.694	video	n/a	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
509.201	n/a	rating_relevance	n/a	n/a
514.236	n/a	rating_happy	n/a	n/a
519.271	n/a	rating_sad	n/a	n/a
524.29	n/a	rating_afraid	n/a	n/a
529.308	n/a	rating_disgusted	n/a	n/a
534.344	n/a	rating_warm	n/a	n/a
539.379	n/a	rating_engaged	n/a	n/a
539.91	35.158	video	n/a	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
579.611	n/a	rating_relevance	n/a	n/a
584.629	n/a	rating_happy	n/a	n/a
589.664	n/a	rating_sad	n/a	n/a
594.7	n/a	rating_afraid	n/a	n/a
599.735	n/a	rating_disgusted	n/a	n/a
604.77	n/a	rating_warm	n/a	n/a
609.805	n/a	rating_engaged	n/a	n/a
