onset	duration	trial_type	response_value	stim_file
2.77	148.005	video	n/a	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
154.485	3.669	rating_relevance	64.69	n/a
158.87	3.037	rating_happy	63.12	n/a
165.373	n/a	rating_sad	n/a	n/a
168.607	2.716	rating_afraid	0.83	n/a
173.642	2.733	rating_disgusted	0.31	n/a
178.461	2.533	rating_warm	60.21	n/a
183.83	2.884	rating_engaged	71.25	n/a
185.982	86.531	video	n/a	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
276.465	3.919	rating_relevance	59.69	n/a
282.083	n/a	rating_happy	n/a	n/a
287.119	n/a	rating_sad	n/a	n/a
292.02	4.388	rating_afraid	9.69	n/a
295.705	3.053	rating_disgusted	21.35	n/a
302.174	n/a	rating_warm	n/a	n/a
307.193	n/a	rating_engaged	n/a	n/a
307.714	196.62	video	n/a	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
507.535	3.169	rating_relevance	82.71	n/a
513.671	4.299	rating_happy	17.81	n/a
517.556	3.166	rating_sad	41.25	n/a
523.925	n/a	rating_afraid	n/a	n/a
526.976	2.533	rating_disgusted	1.98	n/a
533.862	4.401	rating_warm	10.62	n/a
538.13	3.65	rating_engaged	85.73	n/a
539.502	35.125	video	n/a	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
578.679	4.02	rating_relevance	17.92	n/a
583.697	4.02	rating_happy	3.02	n/a
588.649	3.953	rating_sad	3.33	n/a
593.318	3.601	rating_afraid	0.94	n/a
599.236	n/a	rating_disgusted	n/a	n/a
602.921	3.172	rating_warm	2.29	n/a
607.69	2.92	rating_engaged	2.71	n/a
