onset	duration	trial_type	response_value	stim_file_TODO
2.778	51.955	video	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
59.332	n/a	rating_relevance	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
59.866	0.015	rating_happy	0	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
68.369	3.5	rating_sad	0	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
71.12	1.232	rating_afraid	0	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
75.922	1.009	rating_disgusted	0	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
84.442	n/a	rating_warm	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
89.46	n/a	rating_engaged	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
90.057	198.211	video	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
292.836	n/a	rating_relevance	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
296.037	2.684	rating_happy	0	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
300.289	1.916	rating_sad	0	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
304.741	1.349	rating_afraid	0	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
309.376	0.966	rating_disgusted	0	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
317.929	n/a	rating_warm	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
322.964	n/a	rating_engaged	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
323.519	60.885	video	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
386.104	1.647	rating_relevance	0	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
393.99	n/a	rating_happy	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
396.575	2.066	rating_sad	0	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
400.626	1.106	rating_afraid	0	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
405.428	0.887	rating_disgusted	0	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
414.065	n/a	rating_warm	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
419.1	n/a	rating_engaged	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
419.643	38.756	video	n/a	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
460.415	1.952	rating_relevance	0	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
464.784	1.299	rating_happy	0	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
469.385	0.883	rating_sad	0	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
478.039	n/a	rating_afraid	n/a	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
481.606	3.051	rating_disgusted	0	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
484.808	1.233	rating_warm	0	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
491.393	2.806	rating_engaged	1.25	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
