onset	duration	trial_type	response_value	stim_file
2.766	142.369	video	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
149.686	n/a	rating_relevance	n/a	n/a
154.705	n/a	rating_happy	n/a	n/a
159.74	n/a	rating_sad	n/a	n/a
164.775	n/a	rating_afraid	n/a	n/a
169.794	n/a	rating_disgusted	n/a	n/a
174.829	n/a	rating_warm	n/a	n/a
179.864	n/a	rating_engaged	n/a	n/a
180.395	339.063	video	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
524.009	n/a	rating_relevance	n/a	n/a
529.044	n/a	rating_happy	n/a	n/a
534.063	n/a	rating_sad	n/a	n/a
539.098	n/a	rating_afraid	n/a	n/a
544.116	n/a	rating_disgusted	n/a	n/a
549.135	n/a	rating_warm	n/a	n/a
554.17	n/a	rating_engaged	n/a	n/a
