onset	duration	trial_type	response_value	stim_file
2.766	116.37	video	n/a	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
123.681	n/a	rating_relevance	n/a	n/a
126.265	2.066	rating_happy	16.04	n/a
130.083	0.866	rating_sad	0.0	n/a
136.002	1.765	rating_afraid	2.6	n/a
140.42	1.166	rating_disgusted	1.67	n/a
146.056	1.783	rating_warm	10.42	n/a
150.441	1.15	rating_engaged	9.69	n/a
154.325	179.334	video	n/a	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
335.61	1.92	rating_relevance	11.46	n/a
340.795	2.083	rating_happy	8.85	n/a
344.63	0.905	rating_sad	1.35	n/a
351.116	2.369	rating_afraid	28.44	n/a
355.701	1.932	rating_disgusted	3.23	n/a
360.486	1.699	rating_warm	1.67	n/a
365.738	1.933	rating_engaged	11.25	n/a
368.836	26.879	video	n/a	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
398.317	2.561	rating_relevance	15.0	n/a
402.802	2.032	rating_happy	1.04	n/a
406.82	1.033	rating_sad	11.98	n/a
413.172	2.367	rating_afraid	24.69	n/a
416.99	1.166	rating_disgusted	2.19	n/a
424.876	4.034	rating_warm	1.98	n/a
428.845	2.983	rating_engaged	22.08	n/a
430.893	62.843	video	n/a	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
495.653	1.875	rating_relevance	17.29	n/a
500.138	1.348	rating_happy	4.69	n/a
505.106	1.3	rating_sad	25.21	n/a
511.942	3.117	rating_afraid	38.85	n/a
516.027	2.184	rating_disgusted	8.12	n/a
521.096	2.233	rating_warm	0.73	n/a
526.314	2.438	rating_engaged	16.25	n/a
