onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
7.817	12.653	narrative_presentation	n/a	n/a	Enmity of kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
20.469	3.356	rating_feeling	795	537	Enmity of kin	prison	Audio	n/a
22.436	1.39	feeling_mouse_trajectory	795	537	Enmity of kin	prison	Audio	n/a
24.511	1.105	rating_expectation	826	581	Enmity of kin	prison	Audio	n/a
25.044	0.572	expectation_mouse_trajectory	826	581	Enmity of kin	prison	Audio	n/a
31.595	28.114	narrative_presentation	n/a	n/a	All sacrificed for passion	prison	Audio	task-narratives/Narrative5Situation2.mp3
59.708	1.358	rating_feeling	795	537	All sacrificed for passion	prison	Audio	n/a
60.125	0.942	feeling_mouse_trajectory	795	537	All sacrificed for passion	prison	Audio	n/a
63.742	1.29	rating_expectation	826	581	All sacrificed for passion	prison	Audio	n/a
64.192	0.84	expectation_mouse_trajectory	826	581	All sacrificed for passion	prison	Audio	n/a
70.824	13.311	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Audio	task-narratives/Narrative5Situation3.mp3
84.135	3.001	rating_feeling	795	537	Discovery of dishonour of loved one	prison	Audio	n/a
84.868	2.268	feeling_mouse_trajectory	795	537	Discovery of dishonour of loved one	prison	Audio	n/a
88.161	1.984	rating_expectation	826	581	Discovery of dishonour of loved one	prison	Audio	n/a
88.678	1.468	expectation_mouse_trajectory	826	581	Discovery of dishonour of loved one	prison	Audio	n/a
93.215	20.153	narrative_presentation	n/a	n/a	Crimes of love	park	Audio	task-narratives/Narrative5Situation4.mp3
113.368	2.572	rating_feeling	795	537	Crimes of love	park	Audio	n/a
113.868	2.072	feeling_mouse_trajectory	795	537	Crimes of love	park	Audio	n/a
117.392	1.87	rating_expectation	826	581	Crimes of love	park	Audio	n/a
117.975	1.287	expectation_mouse_trajectory	826	581	Crimes of love	park	Audio	n/a
126.461	14.107	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Audio	task-narratives/Narrative5Situation5.mp3
140.569	1.868	rating_feeling	795	537	Necessity of sacrificing loved ones	park	Audio	n/a
141.319	1.118	feeling_mouse_trajectory	795	537	Necessity of sacrificing loved ones	park	Audio	n/a
144.598	2.501	rating_expectation	826	581	Necessity of sacrificing loved ones	park	Audio	n/a
144.648	2.451	expectation_mouse_trajectory	826	581	Necessity of sacrificing loved ones	park	Audio	n/a
151.654	5.481	narrative_presentation	n/a	n/a	Adultery	park	Audio	task-narratives/Narrative5Situation6.mp3
157.135	2.005	rating_feeling	795	537	Adultery	park	Audio	n/a
157.702	1.439	feeling_mouse_trajectory	795	537	Adultery	park	Audio	n/a
161.176	1.471	rating_expectation	826	581	Adultery	park	Audio	n/a
161.509	1.137	expectation_mouse_trajectory	826	581	Adultery	park	Audio	n/a
169.244	20.806	narrative_presentation	n/a	n/a	Revolt	beach	Audio	task-narratives/Narrative5Situation7.mp3
190.05	1.901	rating_feeling	795	537	Revolt	beach	Audio	n/a
190.4	1.551	feeling_mouse_trajectory	795	537	Revolt	beach	Audio	n/a
194.084	2.425	rating_expectation	826	581	Revolt	beach	Audio	n/a
194.284	2.225	expectation_mouse_trajectory	826	581	Revolt	beach	Audio	n/a
201.156	7.279	narrative_presentation	n/a	n/a	An enemy loved	beach	Audio	task-narratives/Narrative5Situation8.mp3
208.435	2.17	rating_feeling	795	537	An enemy loved	beach	Audio	n/a
209.118	1.486	feeling_mouse_trajectory	795	537	An enemy loved	beach	Audio	n/a
212.459	1.101	rating_expectation	826	581	An enemy loved	beach	Audio	n/a
212.975	0.585	expectation_mouse_trajectory	826	581	An enemy loved	beach	Audio	n/a
219.513	37.938	narrative_presentation	n/a	n/a	Mistaken jealousy	beach	Audio	task-narratives/Narrative5Situation9.mp3
257.45	2.135	rating_feeling	795	537	Mistaken jealousy	beach	Audio	n/a
257.833	1.751	feeling_mouse_trajectory	795	537	Mistaken jealousy	beach	Audio	n/a
261.476	1.651	rating_expectation	826	581	Mistaken jealousy	beach	Audio	n/a
261.509	1.617	expectation_mouse_trajectory	826	581	Mistaken jealousy	beach	Audio	n/a
267.547	25.988	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Audio	task-narratives/Narrative6Situation1.mp3
293.535	1.238	rating_feeling	795	537	Recovery of a lost one	town	Audio	n/a
294.052	0.721	feeling_mouse_trajectory	795	537	Recovery of a lost one	town	Audio	n/a
297.559	1.503	rating_expectation	826	581	Recovery of a lost one	town	Audio	n/a
298.042	1.02	expectation_mouse_trajectory	826	581	Recovery of a lost one	town	Audio	n/a
304.612	27.996	narrative_presentation	n/a	n/a	The enigma	town	Audio	task-narratives/Narrative6Situation2.mp3
332.607	2.59	rating_feeling	795	537	The enigma	town	Audio	n/a
333.157	2.04	feeling_mouse_trajectory	795	537	The enigma	town	Audio	n/a
336.642	1.405	rating_expectation	826	581	The enigma	town	Audio	n/a
337.042	1.005	expectation_mouse_trajectory	826	581	The enigma	town	Audio	n/a
345.711	11.974	narrative_presentation	n/a	n/a	Revolt	town	Audio	task-narratives/Narrative6Situation3.mp3
357.686	3.035	rating_feeling	795	537	Revolt	town	Audio	n/a
358.786	1.935	feeling_mouse_trajectory	795	537	Revolt	town	Audio	n/a
361.713	3.035	rating_expectation	826	581	Revolt	town	Audio	n/a
362.73	2.018	expectation_mouse_trajectory	826	581	Revolt	town	Audio	n/a
367.768	11.984	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Audio	task-narratives/Narrative6Situation4.mp3
379.751	2.006	rating_feeling	795	537	Loss of loved one	swamp	Audio	n/a
379.901	1.856	feeling_mouse_trajectory	795	537	Loss of loved one	swamp	Audio	n/a
383.775	1.654	rating_expectation	826	581	Loss of loved one	swamp	Audio	n/a
384.525	0.904	expectation_mouse_trajectory	826	581	Loss of loved one	swamp	Audio	n/a
389.829	7.311	narrative_presentation	n/a	n/a	An enemy loved	swamp	Audio	task-narratives/Narrative6Situation5.mp3
397.139	2.351	rating_feeling	795	537	An enemy loved	swamp	Audio	n/a
397.706	1.784	feeling_mouse_trajectory	795	537	An enemy loved	swamp	Audio	n/a
401.161	1.968	rating_expectation	826	581	An enemy loved	swamp	Audio	n/a
401.494	1.634	expectation_mouse_trajectory	826	581	An enemy loved	swamp	Audio	n/a
407.216	10.812	narrative_presentation	n/a	n/a	Daring Enterprise	swamp	Audio	task-narratives/Narrative6Situation6.mp3
418.027	2.275	rating_feeling	795	537	Daring Enterprise	swamp	Audio	n/a
418.461	1.841	feeling_mouse_trajectory	795	537	Daring Enterprise	swamp	Audio	n/a
422.052	2.857	rating_expectation	826	581	Daring Enterprise	swamp	Audio	n/a
422.769	2.14	expectation_mouse_trajectory	826	581	Daring Enterprise	swamp	Audio	n/a
431.125	23.283	narrative_presentation	n/a	n/a	Self-sacrifice for kin	city	Audio	task-narratives/Narrative6Situation7.mp3
454.407	2.785	rating_feeling	795	537	Self-sacrifice for kin	city	Audio	n/a
455.357	1.835	feeling_mouse_trajectory	795	537	Self-sacrifice for kin	city	Audio	n/a
458.432	1.634	rating_expectation	826	581	Self-sacrifice for kin	city	Audio	n/a
458.749	1.317	expectation_mouse_trajectory	826	581	Self-sacrifice for kin	city	Audio	n/a
467.504	5.28	narrative_presentation	n/a	n/a	Falling prey to misfortune	city	Audio	task-narratives/Narrative6Situation8.mp3
472.785	1.838	rating_feeling	795	537	Falling prey to misfortune	city	Audio	n/a
473.318	1.304	feeling_mouse_trajectory	795	537	Falling prey to misfortune	city	Audio	n/a
476.809	1.87	rating_expectation	826	581	Falling prey to misfortune	city	Audio	n/a
477.092	1.586	expectation_mouse_trajectory	826	581	Falling prey to misfortune	city	Audio	n/a
484.861	9.345	narrative_presentation	n/a	n/a	Madness	city	Audio	task-narratives/Narrative6Situation9.mp3
494.206	2.735	rating_feeling	795	537	Madness	city	Audio	n/a
494.506	2.435	feeling_mouse_trajectory	795	537	Madness	city	Audio	n/a
498.23	2.618	rating_expectation	826	581	Madness	city	Audio	n/a
498.864	1.985	expectation_mouse_trajectory	826	581	Madness	city	Audio	n/a
