onset	duration	trial_type	response_value	stim_file_TODO
2.778	51.933	video	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
59.296	n/a	rating_relevance	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
62.847	3.033	rating_happy	9.48	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
67.582	2.757	rating_sad	16.46	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
72.517	2.671	rating_afraid	2.4	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
77.036	2.163	rating_disgusted	2.71	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
79.904	0.015	rating_warm	0.0	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
87.706	2.8	rating_engaged	7.92	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
89.997	198.209	video	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
291.149	2.906	rating_relevance	6.35	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
297.768	n/a	rating_happy	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
298.418	0.132	rating_sad	0.0	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
305.821	2.516	rating_afraid	6.98	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
311.557	3.233	rating_disgusted	9.58	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
316.175	2.834	rating_warm	10.94	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
321.444	3.083	rating_engaged	12.5	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
323.419	60.898	video	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
386.818	2.459	rating_relevance	4.58	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
393.887	n/a	rating_happy	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
398.922	n/a	rating_sad	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
403.641	4.201	rating_afraid	6.67	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
406.092	1.633	rating_disgusted	2.29	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
411.177	1.7	rating_warm	16.15	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
416.179	1.684	rating_engaged	11.04	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
419.539	38.767	video	n/a	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
460.562	2.222	rating_relevance	2.71	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
464.747	1.383	rating_happy	4.58	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
470.282	1.9	rating_sad	6.88	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
473.417	0.021	rating_afraid	0.0	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
482.904	4.487	rating_disgusted	0.94	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
485.421	1.984	rating_warm	1.25	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
490.54	2.083	rating_engaged	7.29	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
