onset	duration	trial_type	response_value	stim_file
2.767	105.937	video	n/a	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
113.266	n/a	rating_relevance	n/a	n/a
118.301	n/a	rating_happy	n/a	n/a
123.336	n/a	rating_sad	n/a	n/a
128.371	n/a	rating_afraid	n/a	n/a
133.406	n/a	rating_disgusted	n/a	n/a
138.442	n/a	rating_warm	n/a	n/a
143.477	n/a	rating_engaged	n/a	n/a
144.012	74.777	video	n/a	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
223.34	n/a	rating_relevance	n/a	n/a
228.375	n/a	rating_happy	n/a	n/a
233.394	n/a	rating_sad	n/a	n/a
238.429	n/a	rating_afraid	n/a	n/a
243.447	n/a	rating_disgusted	n/a	n/a
248.483	n/a	rating_warm	n/a	n/a
253.518	n/a	rating_engaged	n/a	n/a
254.053	196.872	video	n/a	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
453.592	2.601	rating_relevance	0.31	n/a
460.512	n/a	rating_happy	n/a	n/a
463.413	2.382	rating_sad	0.52	n/a
470.565	n/a	rating_afraid	n/a	n/a
475.601	n/a	rating_disgusted	n/a	n/a
480.636	n/a	rating_warm	n/a	n/a
485.671	n/a	rating_engaged	n/a	n/a
