onset	duration	trial_type	response_value	stim_file_TODO
2.767	155.223	video	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
160.68	2.651	rating_relevance	19.79	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
167.116	4.065	rating_happy	4.79	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
172.051	3.983	rating_sad	0.94	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
176.369	3.282	rating_afraid	0.62	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
179.77	1.665	rating_disgusted	19.58	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
186.823	3.693	rating_warm	0.52	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
190.691	2.55	rating_engaged	10.94	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
193.172	57.101	video	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
252.481	2.15	rating_relevance	1.56	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
257.749	2.4	rating_happy	1.67	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
261.517	1.155	rating_sad	9.38	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
266.669	1.286	rating_afraid	25.1	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
273.238	2.833	rating_disgusted	15.1	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
277.057	1.632	rating_warm	0.62	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
282.509	2.066	rating_engaged	27.6	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
285.474	243.882	video	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
532.869	3.474	rating_relevance	13.33	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
536.42	2.015	rating_happy	0.1	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
540.822	1.399	rating_sad	18.23	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
546.29	1.85	rating_afraid	25.83	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
553.626	4.167	rating_disgusted	25.42	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
556.544	2.067	rating_warm	0.1	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
562.113	2.617	rating_engaged	22.08	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
564.529	30.13	video	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
596.809	2.104	rating_relevance	13.75	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
601.528	1.802	rating_happy	17.19	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
607.346	2.6	rating_sad	0.52	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
611.648	1.883	rating_afraid	0.83	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
616.383	1.6	rating_disgusted	0.0	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
622.886	3.088	rating_warm	38.33	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
628.254	3.436	rating_engaged	25.31	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
