onset	duration	trial_type	response_value	stim_file
2.78	51.941	video	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
59.319	n/a	rating_relevance	n/a	n/a
64.355	n/a	rating_happy	n/a	n/a
69.39	n/a	rating_sad	n/a	n/a
74.425	n/a	rating_afraid	n/a	n/a
79.46	n/a	rating_disgusted	n/a	n/a
84.495	n/a	rating_warm	n/a	n/a
89.531	n/a	rating_engaged	n/a	n/a
90.124	198.197	video	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
292.873	n/a	rating_relevance	n/a	n/a
297.908	n/a	rating_happy	n/a	n/a
302.927	n/a	rating_sad	n/a	n/a
307.945	n/a	rating_afraid	n/a	n/a
312.964	n/a	rating_disgusted	n/a	n/a
317.983	n/a	rating_warm	n/a	n/a
323.018	n/a	rating_engaged	n/a	n/a
323.573	60.885	video	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
389.009	n/a	rating_relevance	n/a	n/a
394.044	n/a	rating_happy	n/a	n/a
399.08	n/a	rating_sad	n/a	n/a
404.115	n/a	rating_afraid	n/a	n/a
409.133	n/a	rating_disgusted	n/a	n/a
414.169	n/a	rating_warm	n/a	n/a
419.204	n/a	rating_engaged	n/a	n/a
419.749	38.77	video	n/a	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
463.07	n/a	rating_relevance	n/a	n/a
468.106	n/a	rating_happy	n/a	n/a
473.141	n/a	rating_sad	n/a	n/a
478.159	n/a	rating_afraid	n/a	n/a
483.195	n/a	rating_disgusted	n/a	n/a
488.213	n/a	rating_warm	n/a	n/a
493.249	n/a	rating_engaged	n/a	n/a
