onset	duration	trial_type	response_value	stim_file
2.764	142.36	video	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
147.991	2.818	rating_relevance	26.35	n/a
153.609	3.417	rating_happy	34.06	n/a
159.662	4.451	rating_sad	0.21	n/a
161.462	1.236	rating_afraid	0.31	n/a
169.048	3.801	rating_disgusted	0.52	n/a
173.3	3.034	rating_warm	32.19	n/a
178.785	3.5	rating_engaged	45.21	n/a
180.318	339.078	video	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
523.797	4.333	rating_relevance	45.21	n/a
524.498	0.016	rating_happy	0.0	n/a
532.617	3.117	rating_sad	31.56	n/a
537.769	3.254	rating_afraid	1.25	n/a
542.821	3.286	rating_disgusted	0.94	n/a
544.572	0.015	rating_warm	0.0	n/a
553.409	3.834	rating_engaged	58.96	n/a
