onset	duration	trial_type	response_value	stim_file
2.765	47.375	video	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
51.323	1.136	rating_relevance	0.0	n/a
56.042	0.839	rating_happy	0.0	n/a
61.477	1.266	rating_sad	31.77	n/a
67.396	2.165	rating_afraid	25.0	n/a
71.214	0.966	rating_disgusted	14.17	n/a
76.483	1.215	rating_warm	0.0	n/a
82.835	2.55	rating_engaged	13.12	n/a
85.32	47.817	video	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
135.188	1.997	rating_relevance	1.98	n/a
140.056	1.848	rating_happy	50.21	n/a
145.225	2.0	rating_sad	0.1	n/a
150.243	2.0	rating_afraid	0.0	n/a
154.128	0.872	rating_disgusted	0.0	n/a
160.064	1.786	rating_warm	1.77	n/a
165.382	2.082	rating_engaged	47.29	n/a
168.33	146.124	video	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
317.506	3.003	rating_relevance	16.77	n/a
321.891	2.372	rating_happy	7.71	n/a
325.942	1.416	rating_sad	31.04	n/a
331.928	2.382	rating_afraid	3.75	n/a
335.362	0.799	rating_disgusted	0.0	n/a
342.815	3.232	rating_warm	21.56	n/a
346.85	2.249	rating_engaged	47.92	n/a
349.632	33.035	video	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
383.347	0.626	rating_relevance	0.0	n/a
389.399	1.665	rating_happy	0.42	n/a
393.718	0.966	rating_sad	6.77	n/a
400.587	2.817	rating_afraid	6.25	n/a
403.355	0.566	rating_disgusted	0.0	n/a
410.207	2.4	rating_warm	0.0	n/a
414.425	1.6	rating_engaged	7.81	n/a
