onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
5.848	10.392	narrative_presentation	n/a	n/a	Supplication	hospital	Text	task-narratives/Narrative1Situation1.txt
16.24	2.685	rating_feeling	1091	556	Supplication	hospital	Text	n/a
17.69	1.235	feeling_mouse_trajectory	1091	556	Supplication	hospital	Text	n/a
20.322	2.084	rating_expectation	1179	629	Supplication	hospital	Text	n/a
20.856	1.551	expectation_mouse_trajectory	1179	629	Supplication	hospital	Text	n/a
26.406	14.409	narrative_presentation	n/a	n/a	Madness	hospital	Text	task-narratives/Narrative1Situation2.txt
40.814	2.818	rating_feeling	1091	556	Madness	hospital	Text	n/a
41.998	1.635	feeling_mouse_trajectory	1091	556	Madness	hospital	Text	n/a
44.831	1.301	rating_expectation	1179	629	Madness	hospital	Text	n/a
45.265	0.867	expectation_mouse_trajectory	1179	629	Madness	hospital	Text	n/a
49.914	20.778	narrative_presentation	n/a	n/a	Murderous adultury	hospital	Text	task-narratives/Narrative1Situation3.txt
70.692	2.201	rating_feeling	1091	556	Murderous adultury	hospital	Text	n/a
71.676	1.218	feeling_mouse_trajectory	1091	556	Murderous adultury	hospital	Text	n/a
74.709	1.734	rating_expectation	1179	629	Murderous adultury	hospital	Text	n/a
75.359	1.084	expectation_mouse_trajectory	1179	629	Murderous adultury	hospital	Text	n/a
81.776	18.429	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Text	task-narratives/Narrative1Situation4.txt
100.205	1.552	rating_feeling	1091	556	Recovery of a lost one	town	Text	n/a
100.922	0.835	feeling_mouse_trajectory	1091	556	Recovery of a lost one	town	Text	n/a
104.221	3.735	rating_expectation	1179	629	Recovery of a lost one	town	Text	n/a
104.787	3.168	expectation_mouse_trajectory	1179	629	Recovery of a lost one	town	Text	n/a
111.287	11.058	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative1Situation5.txt
122.345	2.251	rating_feeling	1091	556	Slaying of kin unrecognized	town	Text	n/a
123.312	1.284	feeling_mouse_trajectory	1091	556	Slaying of kin unrecognized	town	Text	n/a
126.378	2.209	rating_expectation	1179	629	Slaying of kin unrecognized	town	Text	n/a
127.345	1.242	expectation_mouse_trajectory	1179	629	Slaying of kin unrecognized	town	Text	n/a
131.445	25.129	narrative_presentation	n/a	n/a	An enemy loved	town	Text	task-narratives/Narrative1Situation6.txt
156.574	2.935	rating_feeling	1091	556	An enemy loved	town	Text	n/a
157.757	1.751	feeling_mouse_trajectory	1091	556	An enemy loved	town	Text	n/a
160.591	2.568	rating_expectation	1179	629	An enemy loved	town	Text	n/a
161.491	1.668	expectation_mouse_trajectory	1179	629	An enemy loved	town	Text	n/a
167.658	22.114	narrative_presentation	n/a	n/a	Fatal imprudence	prison	Text	task-narratives/Narrative1Situation7.txt
189.772	2.219	rating_feeling	1091	556	Fatal imprudence	prison	Text	n/a
190.789	1.202	feeling_mouse_trajectory	1091	556	Fatal imprudence	prison	Text	n/a
193.787	2.918	rating_expectation	1179	629	Fatal imprudence	prison	Text	n/a
195.354	1.351	expectation_mouse_trajectory	1179	629	Fatal imprudence	prison	Text	n/a
198.853	12.391	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative1Situation8.txt
211.244	2.494	rating_feeling	1091	556	Discovery of dishonour of loved one	prison	Text	n/a
212.278	1.461	feeling_mouse_trajectory	1091	556	Discovery of dishonour of loved one	prison	Text	n/a
215.262	3.568	rating_expectation	1179	629	Discovery of dishonour of loved one	prison	Text	n/a
217.045	1.785	expectation_mouse_trajectory	1179	629	Discovery of dishonour of loved one	prison	Text	n/a
227.331	29.481	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative1Situation9.txt
256.811	2.094	rating_feeling	1091	556	Abduction	prison	Text	n/a
257.278	1.627	feeling_mouse_trajectory	1091	556	Abduction	prison	Text	n/a
260.828	1.075	rating_expectation	1179	629	Abduction	prison	Text	n/a
260.912	0.992	expectation_mouse_trajectory	1179	629	Abduction	prison	Text	n/a
273.898	22.112	narrative_presentation	n/a	n/a	An enemy loved	forest	Text	task-narratives/Narrative2Situation1.txt
296.01	3.535	rating_feeling	1091	556	An enemy loved	forest	Text	n/a
297.493	2.052	feeling_mouse_trajectory	1091	556	An enemy loved	forest	Text	n/a
300.026	2.011	rating_expectation	1179	629	An enemy loved	forest	Text	n/a
300.643	1.394	expectation_mouse_trajectory	1179	629	An enemy loved	forest	Text	n/a
306.093	36.183	narrative_presentation	n/a	n/a	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
342.276	3.535	rating_feeling	1091	556	Enmity of kin	forest	Text	n/a
343.66	2.152	feeling_mouse_trajectory	1091	556	Enmity of kin	forest	Text	n/a
346.293	3.744	rating_expectation	1179	629	Enmity of kin	forest	Text	n/a
348.977	1.06	expectation_mouse_trajectory	1179	629	Enmity of kin	forest	Text	n/a
354.378	9.377	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	forest	Text	task-narratives/Narrative2Situation3.txt
363.755	1.17	rating_feeling	1091	556	Necessity of sacrificing loved ones	forest	Text	n/a
n/a	n/a	feeling_mouse_trajectory	1091	556	Necessity of sacrificing loved ones	forest	Text	n/a
367.787	0.536	rating_expectation	1179	629	Necessity of sacrificing loved ones	forest	Text	n/a
n/a	n/a	expectation_mouse_trajectory	1179	629	Necessity of sacrificing loved ones	forest	Text	n/a
374.852	18.426	narrative_presentation	n/a	n/a	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
393.279	2.809	rating_feeling	1091	556	Murderous adultury	town	Text	n/a
394.279	1.809	feeling_mouse_trajectory	1091	556	Murderous adultury	town	Text	n/a
397.296	1.191	rating_expectation	1179	629	Murderous adultury	town	Text	n/a
397.33	1.158	expectation_mouse_trajectory	1179	629	Murderous adultury	town	Text	n/a
