onset	duration	trial_type	response_value	stim_file
2.784	51.902	video	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
57.797	3.027	rating_relevance	7.4	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
62.533	2.748	rating_happy	5.62	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
66.217	1.415	rating_sad	0.0	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
70.969	1.148	rating_afraid	0.0	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
77.021	2.181	rating_disgusted	0.0	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
82.757	2.899	rating_warm	39.9	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
87.692	2.817	rating_engaged	34.17	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
89.898	198.17	video	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
292.619	n/a	rating_relevance	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
296.054	2.916	rating_happy	0.0	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
298.772	0.616	rating_sad	0.0	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
305.824	2.65	rating_afraid	4.79	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
309.559	1.366	rating_disgusted	0.0	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
314.394	1.183	rating_warm	0.0	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
319.963	1.732	rating_engaged	14.48	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
323.254	60.851	video	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
388.656	n/a	rating_relevance	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
390.256	1.083	rating_happy	0.0	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
395.058	0.866	rating_sad	0.0	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
399.91	0.699	rating_afraid	0.0	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
405.662	1.433	rating_disgusted	0.0	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
411.364	2.122	rating_warm	20.83	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
416.066	1.805	rating_engaged	28.33	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
419.29	38.731	video	n/a	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
460.466	2.406	rating_relevance	0.0	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
464.484	1.415	rating_happy	0.0	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
469.603	1.515	rating_sad	0.0	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
474.555	1.449	rating_afraid	7.92	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
479.44	1.317	rating_disgusted	0.0	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
484.258	1.116	rating_warm	0.0	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
490.494	2.333	rating_engaged	64.9	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
