onset	duration	trial_type	response_value	stim_file
2.768	155.213	video	n/a	task-alignvideo/ses-01_run-02_order-01_content-harrymetsally.mp4
162.533	n/a	rating_relevance	n/a	n/a
167.568	n/a	rating_happy	n/a	n/a
172.586	n/a	rating_sad	n/a	n/a
177.622	n/a	rating_afraid	n/a	n/a
182.657	n/a	rating_disgusted	n/a	n/a
187.692	n/a	rating_warm	n/a	n/a
192.711	n/a	rating_engaged	n/a	n/a
193.246	57.104	video	n/a	task-alignvideo/ses-01_run-02_order-02_content-HB.mp4
254.901	n/a	rating_relevance	n/a	n/a
259.936	n/a	rating_happy	n/a	n/a
264.954	n/a	rating_sad	n/a	n/a
269.989	n/a	rating_afraid	n/a	n/a
275.025	n/a	rating_disgusted	n/a	n/a
280.06	n/a	rating_warm	n/a	n/a
285.078	n/a	rating_engaged	n/a	n/a
285.61	243.882	video	n/a	task-alignvideo/ses-01_run-02_order-03_content-islamophobia.mp4
534.038	n/a	rating_relevance	n/a	n/a
539.073	n/a	rating_happy	n/a	n/a
544.108	n/a	rating_sad	n/a	n/a
549.144	n/a	rating_afraid	n/a	n/a
554.179	n/a	rating_disgusted	n/a	n/a
559.197	n/a	rating_warm	n/a	n/a
564.233	n/a	rating_engaged	n/a	n/a
564.764	30.13	video	n/a	task-alignvideo/ses-01_run-02_order-04_content-beachsunset.mp4
599.446	n/a	rating_relevance	n/a	n/a
604.481	n/a	rating_happy	n/a	n/a
609.499	n/a	rating_sad	n/a	n/a
614.535	n/a	rating_afraid	n/a	n/a
619.553	n/a	rating_disgusted	n/a	n/a
624.588	n/a	rating_warm	n/a	n/a
629.624	n/a	rating_engaged	n/a	n/a
