onset	duration	trial_type	response_value	stim_file
2.766	142.354	video	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
149.669	n/a	rating_relevance	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
154.704	n/a	rating_happy	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
159.723	n/a	rating_sad	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
164.741	n/a	rating_afraid	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
169.76	n/a	rating_disgusted	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
174.778	n/a	rating_warm	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
179.813	n/a	rating_engaged	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
180.345	339.079	video	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
523.975	n/a	rating_relevance	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
528.994	n/a	rating_happy	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
534.012	n/a	rating_sad	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
539.047	n/a	rating_afraid	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
544.066	n/a	rating_disgusted	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
549.101	n/a	rating_warm	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
554.136	n/a	rating_engaged	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
