onset	duration	trial_type	response_value	stim_file
2.768	148.046	video	n/a	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
155.374	n/a	rating_relevance	n/a	n/a
160.409	n/a	rating_happy	n/a	n/a
165.444	n/a	rating_sad	n/a	n/a
170.48	n/a	rating_afraid	n/a	n/a
175.515	n/a	rating_disgusted	n/a	n/a
180.533	n/a	rating_warm	n/a	n/a
185.568	n/a	rating_engaged	n/a	n/a
186.103	86.598	video	n/a	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
277.253	n/a	rating_relevance	n/a	n/a
282.288	n/a	rating_happy	n/a	n/a
287.306	n/a	rating_sad	n/a	n/a
292.325	n/a	rating_afraid	n/a	n/a
297.36	n/a	rating_disgusted	n/a	n/a
302.395	n/a	rating_warm	n/a	n/a
307.431	n/a	rating_engaged	n/a	n/a
307.961	196.694	video	n/a	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
509.206	n/a	rating_relevance	n/a	n/a
514.224	n/a	rating_happy	n/a	n/a
519.26	n/a	rating_sad	n/a	n/a
524.295	n/a	rating_afraid	n/a	n/a
529.33	n/a	rating_disgusted	n/a	n/a
534.349	n/a	rating_warm	n/a	n/a
539.367	n/a	rating_engaged	n/a	n/a
539.901	35.146	video	n/a	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
579.599	n/a	rating_relevance	n/a	n/a
584.634	n/a	rating_happy	n/a	n/a
589.669	n/a	rating_sad	n/a	n/a
594.688	n/a	rating_afraid	n/a	n/a
599.706	n/a	rating_disgusted	n/a	n/a
604.725	n/a	rating_warm	n/a	n/a
609.76	n/a	rating_engaged	n/a	n/a
