onset	duration	trial_type	response_value	stim_file
2.768	119.127	video	n/a	task-alignvideo/ses-02_run-02_order-01_content-mediabias.mp4
124.018	2.077	rating_relevance	14.9	n/a
128.653	1.7	rating_happy	2.81	n/a
134.121	2.15	rating_sad	68.96	n/a
138.823	1.838	rating_afraid	18.12	n/a
145.126	3.12	rating_disgusted	50.21	n/a
148.827	1.799	rating_warm	1.67	n/a
154.579	2.533	rating_engaged	48.54	n/a
157.08	207.965	video	n/a	task-alignvideo/ses-02_run-02_order-02_content-photography.mp4
366.558	1.485	rating_relevance	3.96	n/a
371.31	1.215	rating_happy	5.83	n/a
376.178	1.065	rating_sad	3.12	n/a
380.947	0.816	rating_afraid	3.75	n/a
387.399	2.25	rating_disgusted	2.19	n/a
392.868	2.701	rating_warm	9.06	n/a
397.503	2.316	rating_engaged	1.67	n/a
400.219	203.912	video	n/a	task-alignvideo/ses-02_run-02_order-03_content-menrunning.mp4
605.947	1.782	rating_relevance	9.9	n/a
611.933	2.75	rating_happy	29.06	n/a
614.984	0.783	rating_sad	1.88	n/a
622.687	3.467	rating_afraid	21.67	n/a
625.355	1.123	rating_disgusted	1.67	n/a
630.857	1.605	rating_warm	13.12	n/a
636.659	2.386	rating_engaged	75.21	n/a
639.31	177.535	video	n/a	task-alignvideo/ses-02_run-02_order-04_content-giving.mp4
820.227	3.347	rating_relevance	71.98	n/a
824.145	2.249	rating_happy	80.73	n/a
828.28	1.366	rating_sad	29.69	n/a
833.516	1.583	rating_afraid	2.92	n/a
838.101	1.15	rating_disgusted	1.77	n/a
844.77	2.8	rating_warm	92.29	n/a
850.038	3.057	rating_engaged	88.54	n/a
