onset	duration	trial_type	response_value	stim_file
2.766	116.369	video	n/a	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
122.25	3.068	rating_relevance	21.56	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
128.652	4.45	rating_happy	21.56	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
131.003	1.783	rating_sad	2.08	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
135.105	0.866	rating_afraid	2.29	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
140.373	1.116	rating_disgusted	2.08	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
145.792	1.516	rating_warm	10.31	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
151.378	2.083	rating_engaged	63.96	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
154.327	179.341	video	n/a	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
335.73	2.033	rating_relevance	3.96	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
341.065	2.348	rating_happy	8.02	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
345.267	1.532	rating_sad	3.23	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
352.686	3.933	rating_afraid	31.67	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
355.82	2.05	rating_disgusted	23.75	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
360.956	2.166	rating_warm	1.98	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
366.108	2.3	rating_engaged	25.42	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
368.839	26.863	video	n/a	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
398.67	2.934	rating_relevance	6.77	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
401.971	1.216	rating_happy	3.54	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
407.506	1.733	rating_sad	44.48	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
412.658	1.867	rating_afraid	90.94	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
418.694	2.883	rating_disgusted	1.98	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
423.596	2.772	rating_warm	2.92	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
429.631	3.787	rating_engaged	48.54	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
430.88	62.858	video	n/a	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
496.206	2.429	rating_relevance	5.52	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
500.241	1.45	rating_happy	2.6	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
505.126	1.316	rating_sad	16.56	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
511.579	2.756	rating_afraid	40.83	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
515.997	2.155	rating_disgusted	56.88	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
519.832	0.969	rating_warm	1.77	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
526.884	2.999	rating_engaged	23.44	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
