onset	duration	trial_type	response_value	stim_file_TODO
2.768	116.373	video	n/a	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
122.137	2.955	rating_relevance	33.44	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
127.605	3.401	rating_happy	44.38	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
131.14	1.915	rating_sad	9.06	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
134.675	0.433	rating_afraid	0.0	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
142.094	2.833	rating_disgusted	26.98	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
146.346	2.066	rating_warm	21.88	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
152.264	2.967	rating_engaged	55.52	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
154.335	179.347	video	n/a	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
336.433	2.684	rating_relevance	1.35	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
341.018	2.249	rating_happy	14.27	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
346.037	2.249	rating_sad	12.29	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
350.922	2.116	rating_afraid	31.04	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
356.207	2.382	rating_disgusted	5.21	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
361.392	2.55	rating_warm	19.48	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
366.311	2.449	rating_engaged	92.5	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
368.896	26.878	video	n/a	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
398.206	2.374	rating_relevance	37.5	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
402.624	1.783	rating_happy	2.5	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
407.159	1.299	rating_sad	20.1	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
413.095	2.216	rating_afraid	64.58	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
417.447	1.549	rating_disgusted	4.27	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
423.315	2.4	rating_warm	3.75	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
427.717	1.789	rating_engaged	72.71	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
430.967	62.858	video	n/a	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
497.393	3.514	rating_relevance	42.71	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
499.977	1.083	rating_happy	0.0	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
506.797	2.883	rating_sad	32.29	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
511.065	2.133	rating_afraid	74.79	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
516.133	2.183	rating_disgusted	28.96	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
520.152	1.188	rating_warm	0.0	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
527.021	3.037	rating_engaged	55.83	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
