onset	duration	trial_type	response_value	stim_file_TODO
2.765	105.981	video	n/a	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
113.298	n/a	rating_relevance	n/a	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
117.049	3.234	rating_happy	58.02	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
122.951	4.117	rating_sad	5.0	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
125.336	1.483	rating_afraid	1.98	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
131.304	2.433	rating_disgusted	0.73	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
135.723	1.838	rating_warm	40.73	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
140.941	2.036	rating_engaged	63.96	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
143.942	74.828	video	n/a	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
222.088	3.283	rating_relevance	44.58	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
226.607	2.788	rating_happy	56.98	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
230.208	1.369	rating_sad	3.54	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
235.51	1.649	rating_afraid	5.52	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
241.129	2.25	rating_disgusted	4.48	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
246.514	2.617	rating_warm	21.04	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
250.999	2.083	rating_engaged	46.77	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
253.947	196.914	video	n/a	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
453.991	3.09	rating_relevance	25.1	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
458.01	2.099	rating_happy	16.15	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
462.878	1.95	rating_sad	0.21	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
467.196	1.25	rating_afraid	1.88	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
471.848	0.883	rating_disgusted	0.62	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
477.617	1.633	rating_warm	8.12	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
482.885	1.882	rating_engaged	18.85	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
