onset	duration	trial_type	response_value	stim_file
2.767	38.891	video	n/a	task-alignvideo/ses-04_run-02_order-01_content-dogdance.mp4
45.092	3.39	rating_relevance	82.92	task-alignvideo/ses-04_run-02_order-01_content-dogdance.mp4
49.41	2.683	rating_happy	82.81	task-alignvideo/ses-04_run-02_order-01_content-dogdance.mp4
53.545	1.806	rating_sad	25.83	task-alignvideo/ses-04_run-02_order-01_content-dogdance.mp4
58.564	1.804	rating_afraid	6.67	task-alignvideo/ses-04_run-02_order-01_content-dogdance.mp4
63.666	1.885	rating_disgusted	5.21	task-alignvideo/ses-04_run-02_order-01_content-dogdance.mp4
69.818	3.016	rating_warm	84.06	task-alignvideo/ses-04_run-02_order-01_content-dogdance.mp4
75.12	3.301	rating_engaged	76.67	task-alignvideo/ses-04_run-02_order-01_content-dogdance.mp4
76.853	74.566	video	n/a	task-alignvideo/ses-04_run-02_order-02_content-littleboat.mp4
154.283	2.822	rating_relevance	26.98	task-alignvideo/ses-04_run-02_order-02_content-littleboat.mp4
159.352	2.882	rating_happy	37.5	task-alignvideo/ses-04_run-02_order-02_content-littleboat.mp4
164.287	2.8	rating_sad	17.81	task-alignvideo/ses-04_run-02_order-02_content-littleboat.mp4
168.539	2.033	rating_afraid	26.56	task-alignvideo/ses-04_run-02_order-02_content-littleboat.mp4
175.091	3.567	rating_disgusted	6.77	task-alignvideo/ses-04_run-02_order-02_content-littleboat.mp4
179.143	2.6	rating_warm	29.69	task-alignvideo/ses-04_run-02_order-02_content-littleboat.mp4
183.728	2.167	rating_engaged	29.69	task-alignvideo/ses-04_run-02_order-02_content-littleboat.mp4
186.591	138.89	video	n/a	task-alignvideo/ses-04_run-02_order-03_content-gangan.mp4
329.199	3.684	rating_relevance	35.73	task-alignvideo/ses-04_run-02_order-03_content-gangan.mp4
332.868	2.332	rating_happy	32.29	task-alignvideo/ses-04_run-02_order-03_content-gangan.mp4
338.003	2.449	rating_sad	38.85	task-alignvideo/ses-04_run-02_order-03_content-gangan.mp4
342.388	1.816	rating_afraid	9.27	task-alignvideo/ses-04_run-02_order-03_content-gangan.mp4
347.423	1.834	rating_disgusted	7.5	task-alignvideo/ses-04_run-02_order-03_content-gangan.mp4
353.475	2.867	rating_warm	40.62	task-alignvideo/ses-04_run-02_order-03_content-gangan.mp4
359.194	3.564	rating_engaged	34.27	task-alignvideo/ses-04_run-02_order-03_content-gangan.mp4
360.664	27.058	video	n/a	task-alignvideo/ses-04_run-02_order-04_content-tornado.mp4
390.323	2.558	rating_relevance	12.4	task-alignvideo/ses-04_run-02_order-04_content-tornado.mp4
394.758	1.983	rating_happy	5.83	task-alignvideo/ses-04_run-02_order-04_content-tornado.mp4
400.16	2.366	rating_sad	18.44	task-alignvideo/ses-04_run-02_order-04_content-tornado.mp4
406.362	3.55	rating_afraid	30.83	task-alignvideo/ses-04_run-02_order-04_content-tornado.mp4
410.363	2.539	rating_disgusted	7.4	task-alignvideo/ses-04_run-02_order-04_content-tornado.mp4
414.882	2.038	rating_warm	7.5	task-alignvideo/ses-04_run-02_order-04_content-tornado.mp4
420.467	2.602	rating_engaged	23.65	task-alignvideo/ses-04_run-02_order-04_content-tornado.mp4
