onset	duration	trial_type	response_value	stim_file
2.767	105.984	video	n/a	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
111.402	2.602	rating_relevance	3.33	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
116.22	2.406	rating_happy	31.25	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
121.339	2.505	rating_sad	21.15	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
125.14	1.287	rating_afraid	1.04	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
130.492	1.618	rating_disgusted	60.42	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
136.728	2.832	rating_warm	23.44	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
142.246	3.334	rating_engaged	44.06	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
143.951	74.827	video	n/a	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
222.543	3.724	rating_relevance	1.25	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
225.761	1.932	rating_happy	26.04	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
230.413	1.566	rating_sad	60.31	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
236.832	2.966	rating_afraid	29.48	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
240.816	1.933	rating_disgusted	70.52	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
246.335	2.434	rating_warm	5.52	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
250.287	1.366	rating_engaged	59.79	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
253.955	196.939	video	n/a	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
453.112	2.174	rating_relevance	52.6	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
457.664	1.716	rating_happy	16.25	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
461.799	0.833	rating_sad	1.56	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
467.601	1.617	rating_afraid	1.88	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
472.77	1.766	rating_disgusted	1.98	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
476.905	0.889	rating_warm	51.35	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
482.357	1.32	rating_engaged	87.08	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
